2020-04-18 13:11:17.896+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.max_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 6687817728 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-18 13:11:17.897+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.initial_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 419430400 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2020-04-18 13:11:17.928+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-18 13:11:17.929+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2020-04-18 13:11:17.929+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-18 13:11:17.931+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.932+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2020-04-18 13:11:17.932+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.944+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 24.91GiB
2020-04-18 13:11:17.945+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 18.09GiB
2020-04-18 13:11:17.945+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 9.728GiB
2020-04-18 13:11:17.945+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 7.000GiB
2020-04-18 13:11:17.945+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 7.000GiB
2020-04-18 13:11:17.945+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-18 13:11:17.946+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.946+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2020-04-18 13:11:17.946+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.946+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 342.3MiB
2020-04-18 13:11:17.947+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 400.0MiB
2020-04-18 13:11:17.947+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 6.229GiB
2020-04-18 13:11:17.953+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-18 13:11:17.953+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-18 13:11:17.957+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.110MiB, max=5.566MiB, threshold=0B
2020-04-18 13:11:17.958+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=19.88MiB, used=19.31MiB, max=-1B, threshold=0B
2020-04-18 13:11:17.958+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=2.875MiB, used=2.836MiB, max=117.2MiB, threshold=0B
2020-04-18 13:11:17.959+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=2.125MiB, used=1.892MiB, max=1024MiB, threshold=0B
2020-04-18 13:11:17.959+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=249.0MiB, used=45.00MiB, max=-1B, threshold=?
2020-04-18 13:11:17.959+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=148.0MiB, used=8.217MiB, max=6.229GiB, threshold=0B
2020-04-18 13:11:17.960+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=3.000MiB, used=3.000MiB, max=-1B, threshold=?
2020-04-18 13:11:17.960+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=629.6KiB, max=117.2MiB, threshold=0B
2020-04-18 13:11:17.960+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-18 13:11:17.960+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.961+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2020-04-18 13:11:17.961+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.961+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Linux; version: 4.19.104-microsoft-standard; arch: amd64; cpus: 12
2020-04-18 13:11:17.963+0000 INFO [o.n.i.d.DiagnosticsManager] Max number of file descriptors: 1048576
2020-04-18 13:11:17.964+0000 INFO [o.n.i.d.DiagnosticsManager] Number of open file descriptors: 153
2020-04-18 13:11:17.970+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 6@cef7e1a265fd
2020-04-18 13:11:17.970+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2020-04-18 13:11:17.989+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: Etc/UTC
2020-04-18 13:11:17.989+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-18 13:11:17.990+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.990+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2020-04-18 13:11:17.990+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.991+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: OpenJDK 64-Bit Server VM
2020-04-18 13:11:17.991+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2020-04-18 13:11:17.991+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11.0.7+10
2020-04-18 13:11:17.992+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2020-04-18 13:11:17.992+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-XX:+UseG1GC, -XX:-OmitStackTraceInFastThrow, -XX:+AlwaysPreTouch, -XX:+UnlockExperimentalVMOptions, -XX:+TrustFinalNonStaticFields, -XX:+DisableExplicitGC, -Djdk.nio.maxCachedBufferSize=262144, -Dio.netty.tryReflectionSetAccessible=true, -Djdk.tls.ephemeralDHKeySize=2048, -Djdk.tls.rejectClientInitiatedRenegotiation=true, -Dfile.encoding=UTF-8]
2020-04-18 13:11:17.992+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-18 13:11:17.992+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:17.993+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2020-04-18 13:11:17.993+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-18 13:11:18.001+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/parboiled-core-1.2.0.jar
2020-04-18 13:11:18.001+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/hk2-api-2.5.0.jar
2020-04-18 13:11:18.001+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-util-4.0-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-parser-4.0-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-kernel-api-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-rewriting-4.0-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-batch-insert-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jetty-webapp-9.4.17.v20190418.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-cypher-interpreted-runtime-4.0.3.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jackson-databind-2.10.0.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jakarta.activation-api-1.2.1.jar
2020-04-18 13:11:18.002+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-io-4.0.3.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jPowerShell-3.0.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-values-4.0.3.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-crypto-hash-1.4.2.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-config-core-1.4.2.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-cache-1.4.2.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-schema-4.0.3.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jaxb-runtime-2.3.2.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-unsafe-4.0.3.jar
2020-04-18 13:11:18.003+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jersey-container-servlet-core-2.29.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-fulltext-index-4.0.3.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jna-5.4.0.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jetty-server-9.4.17.v20190418.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-expressions-4.0-4.0.3.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jackson-core-2.10.0.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-lang-1.4.2.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-browser-4.0.5.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jackson-jaxrs-base-2.10.0.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-data-collector-4.0.3.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-crypto-core-1.4.2.jar
2020-04-18 13:11:18.004+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-kernel-4.0.3.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-core-1.4.2.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/shiro-crypto-cipher-1.4.2.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/zstd-proxy-4.0.3.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-logging-4.0.3.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/picocli-4.0.4.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/slf4j-nop-1.7.25.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-cypher-4.0.3.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/activation-1.1.1.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/WMI4Java-1.6.3.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jersey-container-servlet-2.29.jar
2020-04-18 13:11:18.005+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/neo4j-exceptions-4.0.3.jar
2020-04-18 13:11:18.006+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/server-api-4.0.3.jar
2020-04-18 13:11:18.006+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jakarta.xml.bind-api-2.3.2.jar
2020-04-18 13:11:18.006+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /var/lib/neo4j/lib/jProcesses-1.6.5.jar
